FoodCategoryCd,구분,레시피 번호,레시피명,
13,나물/숙채류,677,오징어인삼고추장무침,나물/숙채류_677_오징어인삼고추장무침
9,전/ 적 및 부침류,678,계란후라이,전/ 적 및 부침류_678_계란후라이
13,나물/숙채류,679,고사리들깨나물,나물/숙채류_679_고사리들깨나물
13,나물/숙채류,680,고구마줄기나물,나물/숙채류_680_고구마줄기나물
9,전/ 적 및 부침류,681,두부오믈렛,전/ 적 및 부침류_681_두부오믈렛
11,조림류,683,닭다리간장조림,조림류_683_닭다리간장조림
13,나물/숙채류,684,소고기잡채,나물/숙채류_684_소고기잡채
13,나물/숙채류,686,두릅고추장무침,나물/숙채류_686_두릅고추장무침
13,나물/숙채류,687,애호박나물,나물/숙채류_687_애호박나물
13,나물/숙채류,690,머위고추장무침,나물/숙채류_690_머위고추장무침
9,전/ 적 및 부침류,691,김계란말이,전/ 적 및 부침류_691_김계란말이
19,유제품류 및 빙과,692,우유,유제품류 및 빙과_692_우유
13,나물/숙채류,693,쑥갓나물,나물/숙채류_693_쑥갓나물
11,조림류,694,돼지고기완자조림,조림류_694_돼지고기완자조림
9,전/ 적 및 부침류,695,계란말이,전/ 적 및 부침류_695_계란말이
11,조림류,697,소고기장조림,조림류_697_소고기장조림
14,생채/무침류,699,노각고추장무침,생채/무침류_699_노각고추장무침
9,전/ 적 및 부침류,700,떡소고기산적,전/ 적 및 부침류_700_떡소고기산적
9,전/ 적 및 부침류,702,두부계란부침,전/ 적 및 부침류_702_두부계란부침
13,나물/숙채류,704,시금치된장나물,나물/숙채류_704_시금치된장나물
13,나물/숙채류,705,고추잎나물,나물/숙채류_705_고추잎나물
13,나물/숙채류,708,무소고기나물,나물/숙채류_708_무소고기나물
9,전/ 적 및 부침류,709,수수부침,전/ 적 및 부침류_709_수수부침
9,전/ 적 및 부침류,710,찹쌀전병,전/ 적 및 부침류_710_찹쌀전병
9,전/ 적 및 부침류,711,화양적,전/ 적 및 부침류_711_화양적
10,볶음류,712,꽃게볶음,볶음류_712_꽃게볶음
9,전/ 적 및 부침류,713,두부전,전/ 적 및 부침류_713_두부전
13,나물/숙채류,714,매콤배추나물,나물/숙채류_714_매콤배추나물
10,볶음류,718,새우볶음,볶음류_718_새우볶음
12,튀김류,720,가자미튀김,튀김류_720_가자미튀김
12,튀김류,722,우럭튀김,튀김류_722_우럭튀김
10,볶음류,723,낙지볶음,볶음류_723_낙지볶음
13,나물/숙채류,724,팽이버섯무침,나물/숙채류_724_팽이버섯무침
10,볶음류,726,어묵볶음,볶음류_726_어묵볶음
11,조림류,727,돼지고기감자조림,조림류_727_돼지고기감자조림
12,튀김류,729,장어튀김,튀김류_729_장어튀김
10,볶음류,730,잔멸치볶음,볶음류_730_잔멸치볶음
12,튀김류,733,적어튀김,튀김류_733_적어튀김
13,나물/숙채류,735,토란대고추장무침,나물/숙채류_735_토란대고추장무침
12,튀김류,737,조기튀김,튀김류_737_조기튀김
13,나물/숙채류,738,우거지나물,나물/숙채류_738_우거지나물
10,볶음류,739,고추멸치볶음,볶음류_739_고추멸치볶음
12,튀김류,740,청어튀김,튀김류_740_청어튀김
11,조림류,741,닭고기바베큐조림,조림류_741_닭고기바베큐조림
13,나물/숙채류,744,쑥갓유부나물,나물/숙채류_744_쑥갓유부나물
10,볶음류,745,채소문어볶음,볶음류_745_채소문어볶음
11,조림류,746,메추리알조림,조림류_746_메추리알조림
12,튀김류,747,게맛살튀김,튀김류_747_게맛살튀김
13,나물/숙채류,748,비름나물,나물/숙채류_748_비름나물
12,튀김류,749,멸치튀김,튀김류_749_멸치튀김
11,조림류,750,감자소고기조림,조림류_750_감자소고기조림
14,생채/무침류,751,미나리초장무침,생채/무침류_751_미나리초장무침
11,조림류,753,돼지고기장조림,조림류_753_돼지고기장조림
12,튀김류,754,민어튀김,튀김류_754_민어튀김
14,생채/무침류,755,피조개초장무침,생채/무침류_755_피조개초장무침
12,튀김류,756,방게튀김,튀김류_756_방게튀김
11,조림류,757,햄조림,조림류_757_햄조림
14,생채/무침류,758,낙지채소초장무침,생채/무침류_758_낙지채소초장무침
11,조림류,759,소시지조림,조림류_759_소시지조림
12,튀김류,760,북어양념강정,튀김류_760_북어양념강정
13,나물/숙채류,761,문어초장무침,나물/숙채류_761_문어초장무침
12,튀김류,762,생선까스,튀김류_762_생선까스
13,나물/숙채류,763,꼴뚜기초장무침,나물/숙채류_763_꼴뚜기초장무침
12,튀김류,764,어묵튀김,튀김류_764_어묵튀김
11,조림류,765,마늘종멸치조림,조림류_765_마늘종멸치조림
13,나물/숙채류,766,홍합채소초장무침,나물/숙채류_766_홍합채소초장무침
12,튀김류,767,참치강정(캔),튀김류_767_참치강정(캔)
12,튀김류,768,참치튀김,튀김류_768_참치튀김
12,튀김류,771,쥐포튀김,튀김류_771_쥐포튀김
13,나물/숙채류,772,오징어어묵초장무침,나물/숙채류_772_오징어어묵초장무침
11,조림류,773,연근조림,조림류_773_연근조림
10,볶음류,774,참치콩나물볶음,볶음류_774_참치콩나물볶음
12,튀김류,775,뱅어포튀김,튀김류_775_뱅어포튀김
14,생채/무침류,776,건멸치고추장무침,생채/무침류_776_건멸치고추장무침
10,볶음류,777,게맛살계란볶음,볶음류_777_게맛살계란볶음
11,조림류,778,토란조림,조림류_778_토란조림
14,생채/무침류,780,해파리냉채,생채/무침류_780_해파리냉채
11,조림류,781,풋고추조림,조림류_781_풋고추조림
10,볶음류,782,멸치고추장볶음,볶음류_782_멸치고추장볶음
14,생채/무침류,783,우엉오이무침,생채/무침류_783_우엉오이무침
10,볶음류,785,뱅어포양념볶음,볶음류_785_뱅어포양념볶음
14,생채/무침류,786,부추꼬막무침,생채/무침류_786_부추꼬막무침
12,튀김류,787,오징어탕수,튀김류_787_오징어탕수
11,조림류,788,무조림,조림류_788_무조림
12,튀김류,789,오징어튀김,튀김류_789_오징어튀김
11,조림류,790,마늘종조림,조림류_790_마늘종조림
14,생채/무침류,791,홍어회초장무침,생채/무침류_791_홍어회초장무침
10,볶음류,792,쥐포양념볶음,볶음류_792_쥐포양념볶음
12,튀김류,793,연어튀김,튀김류_793_연어튀김
11,조림류,794,느타리버섯조림,조림류_794_느타리버섯조림
10,볶음류,795,오징어채볶음,볶음류_795_오징어채볶음
12,튀김류,796,갈치튀김,튀김류_796_갈치튀김
11,조림류,798,감자조림,조림류_798_감자조림
12,튀김류,799,고등어튀김,튀김류_799_고등어튀김
10,볶음류,800,채소참치케찹볶음,볶음류_800_채소참치케찹볶음
12,튀김류,801,광어튀김,튀김류_801_광어튀김
11,조림류,802,우엉조림,조림류_802_우엉조림
10,볶음류,803,건꼴뚜기볶음,볶음류_803_건꼴뚜기볶음
12,튀김류,804,굴비튀김,튀김류_804_굴비튀김
11,조림류,805,당근조림,조림류_805_당근조림
14,생채/무침류,806,"참치샐러드(케찹,마요)","생채/무침류_806_참치샐러드(케찹,마요)"
12,튀김류,807,농어튀김,튀김류_807_농어튀김
10,볶음류,808,멸치볶음,볶음류_808_멸치볶음
14,생채/무침류,809,대구포고추장무침,생채/무침류_809_대구포고추장무침
11,조림류,810,고구마조림,조림류_810_고구마조림
10,볶음류,811,건새우고추장볶음,볶음류_811_건새우고추장볶음
14,생채/무침류,812,무굴무침,생채/무침류_812_무굴무침
12,튀김류,814,꽁치튀김,튀김류_814_꽁치튀김
11,조림류,815,애호박조림,조림류_815_애호박조림
14,생채/무침류,816,쥐포고추장무침,생채/무침류_816_쥐포고추장무침
10,볶음류,817,느타리버섯어묵볶음,볶음류_817_느타리버섯어묵볶음
12,튀김류,818,대구튀김,튀김류_818_대구튀김
14,생채/무침류,819,오징어파초장무침,생채/무침류_819_오징어파초장무침
11,조림류,820,소고기가지조림,조림류_820_소고기가지조림
10,볶음류,821,햄어묵볶음,볶음류_821_햄어묵볶음
14,생채/무침류,822,북어채고추장무침,생채/무침류_822_북어채고추장무침
11,조림류,823,고추건골뚜기조림,조림류_823_고추건골뚜기조림
14,생채/무침류,824,오징어채고추장무침,생채/무침류_824_오징어채고추장무침
10,볶음류,825,당근어묵볶음,볶음류_825_당근어묵볶음
12,튀김류,826,감성돔튀김,튀김류_826_감성돔튀김
11,조림류,827,두부조림,조림류_827_두부조림
14,생채/무침류,828,굴무침,생채/무침류_828_굴무침
14,생채/무침류,829,노가리채고추장무침,생채/무침류_829_노가리채고추장무침
11,조림류,831,땅콩조림,조림류_831_땅콩조림
10,볶음류,832,오징어볶음,볶음류_832_오징어볶음
14,생채/무침류,833,오징어초장무침,생채/무침류_833_오징어초장무침
11,조림류,835,곤약조림,조림류_835_곤약조림
14,생채/무침류,836,건새우고추장무침,생채/무침류_836_건새우고추장무침
12,튀김류,838,망둥어튀김,튀김류_838_망둥어튀김
14,생채/무침류,840,게맛살고추장무침,생채/무침류_840_게맛살고추장무침
10,볶음류,841,북어볶음,볶음류_841_북어볶음
12,튀김류,842,방어튀김,튀김류_842_방어튀김
11,조림류,843,콩조림,조림류_843_콩조림
14,생채/무침류,844,골뱅이초장무침,생채/무침류_844_골뱅이초장무침
12,튀김류,845,병어튀김,튀김류_845_병어튀김
10,볶음류,846,햄볶음,볶음류_846_햄볶음
12,튀김류,847,볼락튀김,튀김류_847_볼락튀김
13,나물/숙채류,848,소고기초무침,나물/숙채류_848_소고기초무침
11,조림류,850,밤초,조림류_850_밤초
12,튀김류,851,북어튀김,튀김류_851_북어튀김
10,볶음류,852,콩나물불고기,볶음류_852_콩나물불고기
11,조림류,853,두부고추장조림,조림류_853_두부고추장조림
13,나물/숙채류,854,닭고기무침(머스타드),나물/숙채류_854_닭고기무침(머스타드)
11,조림류,855,유부조림,조림류_855_유부조림
10,볶음류,857,느타리버섯소불고기,볶음류_857_느타리버섯소불고기
